"","Accuracy","Sample","Immune cells added","Group","variable","value","Group2"
"1763",1,"predict_GSE215120_Melanoma_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_0.5",1,"Primary cancer cell"
"1764",1,"predict_GSE215120_Melanoma_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_0.5",1,"Primary cancer cell"
"1765",1,"predict_GSE215120_Melanoma_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_0.5",1,"Primary cancer cell"
"1766",1,"predict_GSE215120_Melanoma_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_0.5",1,"Primary cancer cell"
"1767",1,"predict_GSE215120_Melanoma_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_0.5",1,"Primary cancer cell"
"1768",1,"predict_GSE215120_Melanoma_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_0.5",1,"Primary cancer cell"
"1769",0.999689440993789,"predict_GSE215120_Melanoma_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_0.5",0.999599358974359,"Primary cancer cell"
"1770",0.999867233138609,"predict_GSE215120_Melanoma_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_0.5",0.999599358974359,"Primary cancer cell"
"1771",1,"predict_GSM3946506_Mela_cl_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_0.5",1,"Primary cancer cell"
"1772",1,"predict_GSM3946506_Mela_cl_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_0.5",1,"Primary cancer cell"
"1773",1,"predict_GSM3946506_Mela_cl_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_0.5",1,"Primary cancer cell"
"1774",1,"predict_GSM3946506_Mela_cl_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_0.5",1,"Primary cancer cell"
"1775",1,"predict_GSM3946506_Mela_cl_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_0.5",1,"Primary cancer cell"
"1776",1,"predict_GSM3946506_Mela_cl_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_0.5",1,"Primary cancer cell"
"1777",1,"predict_GSM3946506_Mela_cl_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_0.5",1,"Primary cancer cell"
"1778",1,"predict_GSM3946506_Mela_cl_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_0.5",1,"Primary cancer cell"
"1779",1,"predict_OMIX001073_GC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_0.5",1,"Primary cancer cell"
"1780",1,"predict_OMIX001073_GC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_0.5",1,"Primary cancer cell"
"1781",1,"predict_OMIX001073_GC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_0.5",1,"Primary cancer cell"
"1782",1,"predict_OMIX001073_GC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_0.5",1,"Primary cancer cell"
"1783",1,"predict_OMIX001073_GC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_0.5",1,"Primary cancer cell"
"1784",1,"predict_OMIX001073_GC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_0.5",1,"Primary cancer cell"
"1785",1,"predict_OMIX001073_GC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_0.5",1,"Primary cancer cell"
"1786",1,"predict_OMIX001073_GC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_0.5",1,"Primary cancer cell"
"1787",1,"predict_OMIX001073_GC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_0.5",1,"Primary cancer cell"
"1788",1,"predict_OMIX001073_GC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_0.5",1,"Primary cancer cell"
"1789",1,"CancerCellpseudoPBMC_10000_E-MTAB-11948_Cervix_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1790",1,"CancerCellpseudoPBMC_10000_E-MTAB-11948_Cervix_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1791",1,"CancerCellpseudoPBMC_10000_E-MTAB-11948_Cervix_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1792",1,"CancerCellpseudoPBMC_10000_E-MTAB-11948_Cervix_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1793",1,"CancerCellpseudoPBMC_10000_E-MTAB-11948_Cervix_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1794",1,"CancerCellpseudoPBMC_10000_GSE127465_NSCLC2019_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1795",1,"CancerCellpseudoPBMC_10000_GSE127465_NSCLC2019_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1796",1,"CancerCellpseudoPBMC_10000_GSE127465_NSCLC2019_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1797",1,"CancerCellpseudoPBMC_10000_GSE127465_NSCLC2019_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1798",1,"CancerCellpseudoPBMC_10000_GSE132465_CRC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1799",1,"CancerCellpseudoPBMC_10000_GSE132465_CRC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1800",1,"CancerCellpseudoPBMC_10000_GSE132465_CRC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1801",1,"CancerCellpseudoPBMC_10000_GSE132465_CRC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1802",1,"CancerCellpseudoPBMC_10000_GSE132465_CRC_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1803",1,"CancerCellpseudoPBMC_10000_GSE148071_LUNG_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1804",1,"CancerCellpseudoPBMC_10000_GSE148071_LUNG_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1805",1,"CancerCellpseudoPBMC_10000_GSE148071_LUNG_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1806",1,"CancerCellpseudoPBMC_10000_GSE148071_LUNG_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1807",1,"CancerCellpseudoPBMC_10000_GSE148071_LUNG_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1808",1,"CancerCellpseudoPBMC_10000_GSE149614_HCC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1809",1,"CancerCellpseudoPBMC_10000_GSE149614_HCC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1810",1,"CancerCellpseudoPBMC_10000_GSE149614_HCC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1811",1,"CancerCellpseudoPBMC_10000_GSE149614_HCC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1812",1,"CancerCellpseudoPBMC_10000_GSE149614_HCC_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1813",1,"CancerCellpseudoPBMC_10000_GSE150430_NPC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1814",1,"CancerCellpseudoPBMC_10000_GSE150430_NPC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1815",1,"CancerCellpseudoPBMC_10000_GSE150430_NPC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1816",1,"CancerCellpseudoPBMC_10000_GSE150430_NPC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1817",0.999904761904762,"CancerCellpseudoPBMC_10000_GSE150430_NPC_Epi_n500.csv","Immune cells
n=10000","500","F_1",0.998998998998999,"Primary cancer cell"
"1818",1,"CancerCellpseudoPBMC_10000_GSE150825_NPC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1819",1,"CancerCellpseudoPBMC_10000_GSE150825_NPC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1820",1,"CancerCellpseudoPBMC_10000_GSE150825_NPC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1821",1,"CancerCellpseudoPBMC_10000_GSE150825_NPC_Epi_n50.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1822",1,"CancerCellpseudoPBMC_10000_GSE155698_PDAC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1823",1,"CancerCellpseudoPBMC_10000_GSE155698_PDAC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1824",1,"CancerCellpseudoPBMC_10000_GSE155698_PDAC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1825",1,"CancerCellpseudoPBMC_10000_GSE155698_PDAC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1826",0.999714285714286,"CancerCellpseudoPBMC_10000_GSE155698_PDAC_Epi_n500.csv","Immune cells
n=10000","500","F_1",0.996990972918756,"Primary cancer cell"
"1827",1,"CancerCellpseudoPBMC_10000_GSE162025_NPC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1828",1,"CancerCellpseudoPBMC_10000_GSE162025_NPC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1829",1,"CancerCellpseudoPBMC_10000_GSE162025_NPC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1830",1,"CancerCellpseudoPBMC_10000_GSE162025_NPC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1831",1,"CancerCellpseudoPBMC_10000_GSE168652_Cervix_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1832",1,"CancerCellpseudoPBMC_10000_GSE168652_Cervix_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1833",1,"CancerCellpseudoPBMC_10000_GSE168652_Cervix_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1834",1,"CancerCellpseudoPBMC_10000_GSE168652_Cervix_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1835",1,"CancerCellpseudoPBMC_10000_GSE168652_Cervix_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1836",1,"CancerCellpseudoPBMC_10000_GSE173682_Endome_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1837",1,"CancerCellpseudoPBMC_10000_GSE173682_Endome_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1838",1,"CancerCellpseudoPBMC_10000_GSE173682_Endome_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1839",1,"CancerCellpseudoPBMC_10000_GSE173682_Endome_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1840",1,"CancerCellpseudoPBMC_10000_GSE173682_Endome_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1841",1,"CancerCellpseudoPBMC_10000_GSE173682_Ovarian_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1842",1,"CancerCellpseudoPBMC_10000_GSE173682_Ovarian_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1843",1,"CancerCellpseudoPBMC_10000_GSE173682_Ovarian_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1844",1,"CancerCellpseudoPBMC_10000_GSE173682_Ovarian_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1845",1,"CancerCellpseudoPBMC_10000_GSE173682_Ovarian_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1846",1,"CancerCellpseudoPBMC_10000_GSE176031_Prostate_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1847",1,"CancerCellpseudoPBMC_10000_GSE176031_Prostate_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1848",1,"CancerCellpseudoPBMC_10000_GSE176031_Prostate_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1849",1,"CancerCellpseudoPBMC_10000_GSE176031_Prostate_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1850",1,"CancerCellpseudoPBMC_10000_GSE176078_BC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1851",1,"CancerCellpseudoPBMC_10000_GSE176078_BC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1852",1,"CancerCellpseudoPBMC_10000_GSE176078_BC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1853",1,"CancerCellpseudoPBMC_10000_GSE176078_BC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1854",1,"CancerCellpseudoPBMC_10000_GSE176078_BC_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1855",1,"CancerCellpseudoPBMC_10000_GSE178318_CRC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1856",1,"CancerCellpseudoPBMC_10000_GSE178318_CRC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1857",1,"CancerCellpseudoPBMC_10000_GSE178318_CRC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1858",1,"CancerCellpseudoPBMC_10000_GSE178318_CRC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1859",1,"CancerCellpseudoPBMC_10000_GSE178318_CRC_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1860",1,"CancerCellpseudoPBMC_10000_GSE193337_Prostate_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1861",1,"CancerCellpseudoPBMC_10000_GSE193337_Prostate_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1862",1,"CancerCellpseudoPBMC_10000_GSE193337_Prostate_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1863",1,"CancerCellpseudoPBMC_10000_GSE193337_Prostate_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1864",0.999904761904762,"CancerCellpseudoPBMC_10000_GSE193337_Prostate_Epi_n500.csv","Immune cells
n=10000","500","F_1",0.998998998998999,"Primary cancer cell"
"1865",1,"CancerCellpseudoPBMC_10000_GSE215120_Melanoma_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1866",1,"CancerCellpseudoPBMC_10000_GSE215120_Melanoma_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1867",1,"CancerCellpseudoPBMC_10000_GSE215120_Melanoma_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1868",1,"CancerCellpseudoPBMC_10000_GSE215120_Melanoma_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1869",0.999904761904762,"CancerCellpseudoPBMC_10000_GSE215120_Melanoma_n500.csv","Immune cells
n=10000","500","F_1",0.998998998998999,"Primary cancer cell"
"1870",1,"CancerCellpseudoPBMC_10000_GSM3946506_Mela_cl_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1871",1,"CancerCellpseudoPBMC_10000_GSM3946506_Mela_cl_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1872",1,"CancerCellpseudoPBMC_10000_GSM3946506_Mela_cl_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1873",1,"CancerCellpseudoPBMC_10000_GSM3946506_Mela_cl_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1874",1,"CancerCellpseudoPBMC_10000_OMIX001073_GC_Epi_n10.csv","Immune cells
n=10000","10","F_1",1,"Primary cancer cell"
"1875",1,"CancerCellpseudoPBMC_10000_OMIX001073_GC_Epi_n100.csv","Immune cells
n=10000","100","F_1",1,"Primary cancer cell"
"1876",1,"CancerCellpseudoPBMC_10000_OMIX001073_GC_Epi_n20.csv","Immune cells
n=10000","20","F_1",1,"Primary cancer cell"
"1877",1,"CancerCellpseudoPBMC_10000_OMIX001073_GC_Epi_n5.csv","Immune cells
n=10000","5","F_1",1,"Primary cancer cell"
"1878",1,"CancerCellpseudoPBMC_10000_OMIX001073_GC_Epi_n500.csv","Immune cells
n=10000","500","F_1",1,"Primary cancer cell"
"1879",1,"CancerCellpseudoPBMC_7500_E-MTAB-11948_Cervix_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1880",1,"CancerCellpseudoPBMC_7500_E-MTAB-11948_Cervix_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1881",1,"CancerCellpseudoPBMC_7500_E-MTAB-11948_Cervix_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1882",1,"CancerCellpseudoPBMC_7500_E-MTAB-11948_Cervix_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1883",1,"CancerCellpseudoPBMC_7500_E-MTAB-11948_Cervix_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1884",1,"CancerCellpseudoPBMC_7500_GSE127465_NSCLC2019_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1885",1,"CancerCellpseudoPBMC_7500_GSE127465_NSCLC2019_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1886",1,"CancerCellpseudoPBMC_7500_GSE127465_NSCLC2019_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1887",1,"CancerCellpseudoPBMC_7500_GSE127465_NSCLC2019_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1888",1,"CancerCellpseudoPBMC_7500_GSE132465_CRC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1889",1,"CancerCellpseudoPBMC_7500_GSE132465_CRC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1890",1,"CancerCellpseudoPBMC_7500_GSE132465_CRC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1891",1,"CancerCellpseudoPBMC_7500_GSE132465_CRC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1892",1,"CancerCellpseudoPBMC_7500_GSE132465_CRC_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1893",1,"CancerCellpseudoPBMC_7500_GSE148071_LUNG_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1894",1,"CancerCellpseudoPBMC_7500_GSE148071_LUNG_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1895",1,"CancerCellpseudoPBMC_7500_GSE148071_LUNG_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1896",1,"CancerCellpseudoPBMC_7500_GSE148071_LUNG_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1897",1,"CancerCellpseudoPBMC_7500_GSE148071_LUNG_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1898",1,"CancerCellpseudoPBMC_7500_GSE149614_HCC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1899",1,"CancerCellpseudoPBMC_7500_GSE149614_HCC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1900",1,"CancerCellpseudoPBMC_7500_GSE149614_HCC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1901",1,"CancerCellpseudoPBMC_7500_GSE149614_HCC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1902",1,"CancerCellpseudoPBMC_7500_GSE149614_HCC_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1903",1,"CancerCellpseudoPBMC_7500_GSE150430_NPC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1904",1,"CancerCellpseudoPBMC_7500_GSE150430_NPC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1905",1,"CancerCellpseudoPBMC_7500_GSE150430_NPC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1906",1,"CancerCellpseudoPBMC_7500_GSE150430_NPC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1907",0.999875,"CancerCellpseudoPBMC_7500_GSE150430_NPC_Epi_n500.csv","Immune cells
n=7500","500","F_1",0.998998998998999,"Primary cancer cell"
"1908",1,"CancerCellpseudoPBMC_7500_GSE150825_NPC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1909",1,"CancerCellpseudoPBMC_7500_GSE150825_NPC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1910",1,"CancerCellpseudoPBMC_7500_GSE150825_NPC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1911",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1912",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1913",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1914",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1915",0.999625,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n500.csv","Immune cells
n=7500","500","F_1",0.996990972918756,"Primary cancer cell"
"1916",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1917",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1918",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1919",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1920",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1921",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1922",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1923",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1924",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1925",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1926",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1927",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1928",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1929",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1930",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1931",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1932",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1933",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1934",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1935",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1936",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1937",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1938",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1939",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1940",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
"1941",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n20.csv","Immune cells
n=7500","20","F_1",1,"Primary cancer cell"
"1942",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n5.csv","Immune cells
n=7500","5","F_1",1,"Primary cancer cell"
"1943",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n500.csv","Immune cells
n=7500","500","F_1",1,"Primary cancer cell"
"1944",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n10.csv","Immune cells
n=7500","10","F_1",1,"Primary cancer cell"
"1945",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n100.csv","Immune cells
n=7500","100","F_1",1,"Primary cancer cell"
